Cliente [cód],Venda anual,Últim venda,Família
GERSON LUIZ LIPERT MONTEIRO [36523],145,2016-12-06 00:00:00,ELET
GERSON LUIZ LIPERT MONTEIRO [36523],690.6,2018-07-12 00:00:00,IATD
GERSON LUIZ LIPERT MONTEIRO [36523],36,2015-02-09 00:00:00,OUT2
GERSON LUIZ LIPERT MONTEIRO [36523],124.66,2014-11-06 00:00:00,PAPE
GERSON LUIZ LIPERT MONTEIRO [36523],60.25,2015-10-19 00:00:00,PR3M
GERSON LUIZ LIPERT MONTEIRO [36523],198,2017-11-01 00:00:00,PSeI
GERSON LUIZ REICKDAL COELHO [66466],36,2025-01-13 00:00:00,IATD
GERSON LUIZ SEHNEM [32595],226.76,2021-02-25 00:00:00,IATD
GERSON MYLIUS FILHO [53094],310,2018-09-17 00:00:00,IATD
GERSON ODILON DOS PASSOS TEIXEIRA [32888],38,2019-03-28 00:00:00,_ASD
GERSON ODILON DOS PASSOS TEIXEIRA [32888],34,2016-09-08 00:00:00,IATD
GERSON SIDNEI DE OLIVEIRA MIRANDA MERCADO [57687],540,2020-08-14 00:00:00,IATD
GERSON SIDNEI DE OLIVEIRA MIRANDA MERCADO [57687],2040.6999999999998,2020-08-14 00:00:00,PSeI
GERSON SILVA [35871],19,2013-02-27 00:00:00,FECH
GERSON SILVA [35871],7.5,2013-02-27 00:00:00,IATD
GERSON WEBER [37710],4,2023-06-12 00:00:00,_ASD
GERSON WEBER [37710],80,2021-03-25 00:00:00,_OUT
GERSON WEBER [37710],60,2023-06-12 00:00:00,ELET
GERSON WEBER [37710],106.5,2023-06-12 00:00:00,IATD
GERSON WEBER [37710],497.03,2017-08-18 00:00:00,PLXT
GERSON WEBER [37710],28,2021-08-24 00:00:00,PSeI
GERSON WEBER [37710],17.04,2021-03-25 00:00:00,SIKA
GERSON XAVIER [60787],177.2,2021-11-12 00:00:00,SATW
GERUSA CARVALHO AMARAL - ME [37862],27,2018-08-22 00:00:00,IATD
GET FUEL EQUIPAMENTOS LTDA [63989],681.3,2024-07-29 00:00:00,PSeI
GET GRAFICA LTDA [59114],68.31,2025-04-29 00:00:00,_OUT
GET GRAFICA LTDA [59114],1368.27,2025-08-22 00:00:00,IATD
GET GRAFICA LTDA [59114],41.82,2022-03-10 00:00:00,PSeI
GET GRAFICA LTDA [59114],50,2021-11-09 00:00:00,TAPT
GETNET ADQ E SERV PARA MEIOS DE  PAGAMENTO S.A. [49946],2552.33,2017-07-19 00:00:00,TAPT
GETNET ADQUIRENCIA E SERVPARA MEIOS DE PAGAMEN S.A [49945],3592.62,2017-07-19 00:00:00,TAPT
GETNET TECNOL  E PROC DE TRANSACOES HUAH S/A - FIL [31115],134,2013-05-24 00:00:00,TAPT
GETNET TECNOL  E PROC DE TRANSACOES HUAH S/A [31114],2966.4,2014-06-25 00:00:00,TAPT
GETULIO AMARO GUAGLIANONI [63943],84.5,2025-01-31 00:00:00,_ASD
GETULIO AMARO GUAGLIANONI [63943],408.91,2025-06-18 00:00:00,_OUT
GETULIO AMARO GUAGLIANONI [63943],821.48,2025-07-17 00:00:00,IATD
GETULIO AMARO GUAGLIANONI [63943],118.7,2025-03-19 00:00:00,PSeI
GETULIO ARNALDO ROOS JUNIOR [33946],38,2016-08-18 00:00:00,PSeI
GEYER MEDICAMENTOS S A [29393],1656,2023-03-21 00:00:00,SATW
GFB COMUNICACAO VISUAL LTDA-EPP [35673],107,2016-10-07 00:00:00,_EPI
GFB COMUNICACAO VISUAL LTDA-EPP [35673],81,2017-07-14 00:00:00,IATD
GFB COMUNICACAO VISUAL LTDA-EPP [35673],140.14,2014-12-18 00:00:00,PAPE
GFB COMUNICACAO VISUAL LTDA-EPP [35673],57,2014-06-04 00:00:00,PSeI
GGF SOLUCOES EM ENGENHARIA LTDA - ME [43996],65,2015-05-13 00:00:00,IATD
GHOLA INDUSTRIA E COMERCIO DE CONFECCOES LTDA [55152],4,2021-06-14 00:00:00,IATD
GHOLA INDUSTRIA E COMERCIO DE CONFECCOES LTDA [55152],2961,2024-09-24 00:00:00,PSeI
GHS PINTURA ELETROSTATICA LTDA [34835],391.32,2024-12-11 00:00:00,_OUT
GHS PINTURA ELETROSTATICA LTDA [34835],512,2022-09-16 00:00:00,IATD
GHS PINTURA ELETROSTATICA LTDA [34835],62,2013-09-05 00:00:00,TAPT
GHT COMERCIO DE TABACOS LTDA [61737],604,2022-06-08 00:00:00,FECH
GI - METALURGICA LTDA - ME [35781],310,2013-03-14 00:00:00,
GI - METALURGICA LTDA - ME [35781],156.7,2013-11-26 00:00:00,_ASD
GI - METALURGICA LTDA - ME [35781],10,2013-02-20 00:00:00,PSeI
GIBSON DE VARGAS RIBEIRO [48510],19,2018-08-30 00:00:00,IATD
GIGA IMPRESSAO LTDA [32447],100,2015-06-10 00:00:00,_OUT
GIGA IMPRESSAO LTDA [32447],4052.1400000000003,2017-03-07 00:00:00,IATD
GIGA IMPRESSAO LTDA [32447],105,2017-03-07 00:00:00,TEFL
GIL & CIA LTDA - ME [38644],16.35,2015-05-14 00:00:00,_ASD
GIL & CIA LTDA - ME [38644],100,2020-09-25 00:00:00,_OUT
GIL & CIA LTDA - ME [38644],5.8,2016-03-28 00:00:00,ELET
GIL & CIA LTDA - ME [38644],489.49,2024-11-14 00:00:00,IATD
GIL & CIA LTDA - ME [38644],262.85,2024-09-09 00:00:00,PAPE
GIL & CIA LTDA - ME [38644],9.6,2024-11-14 00:00:00,PSeI
GILBERTO ALMEIDA TEIXEIRA [48263],20.75,2016-10-13 00:00:00,IATD
GILBERTO ANTONIO RODRIGUES [56917],50,2020-10-13 00:00:00,_ASD
GILBERTO BATISTA IOCHINS [63139],160.48,2023-02-22 00:00:00,IATD
GILBERTO CARDONA BUENO [51341],90.31,2022-12-19 00:00:00,IATD
GILBERTO CIDENEI BIANCHI [47396],36.48,2024-11-07 00:00:00,IATD
GILBERTO CLARO PEREIRA [51179],13.2,2017-12-04 00:00:00,IATD
GILBERTO DE CAMARGO [56533],66.1,2020-05-22 00:00:00,_ASD
GILBERTO DE CAMARGO [56533],178,2021-04-08 00:00:00,_OUT
GILBERTO DE CAMARGO [56533],524.59,2021-04-08 00:00:00,PSeI
GILBERTO DORNELLES MAGADAN [53435],62,2018-11-05 00:00:00,IATD
GILBERTO DORNELLES MAGADAN [53435],132.84,2018-11-05 00:00:00,PAPE
GILBERTO DOS SANTOS ARTIOLI [61554],10,2022-04-25 00:00:00,IATD
GILBERTO ERNANI RISSI [37647],410,2025-02-25 00:00:00,_ASD
GILBERTO ERNANI RISSI [37647],4.25,2014-07-16 00:00:00,IATD
GILBERTO ESTEVES [38713],3,2021-10-22 00:00:00,_ABR
GILBERTO ESTEVES [38713],19.53,2022-10-07 00:00:00,_ASD
GILBERTO ESTEVES [38713],39.16,2021-10-22 00:00:00,IATD
GILBERTO ESTEVES [38713],8.53,2021-08-05 00:00:00,PSeI
GILBERTO ESTEVES [38713],22.8,2021-08-05 00:00:00,REFL
GILBERTO ETCHECHURY NUNES [36032],10.46,2021-08-13 00:00:00,_ASD
GILBERTO ETCHECHURY NUNES [36032],10,2021-08-13 00:00:00,IATD
GILBERTO ETCHECHURY NUNES [36032],90,2013-03-13 00:00:00,SATW
GILBERTO FAVA NOGUEIRA  [54900],75.88,2025-08-11 00:00:00,IATD
GILBERTO FAVA NOGUEIRA  [54900],149.65,2019-06-06 00:00:00,PAPE
GILBERTO FAVA NOGUEIRA - ME [36349],1622.62,2025-05-16 00:00:00,_ASD
GILBERTO FAVA NOGUEIRA - ME [36349],15.6,2018-11-22 00:00:00,_EPI
GILBERTO FAVA NOGUEIRA - ME [36349],626.4599999999999,2020-08-18 00:00:00,_OUT
GILBERTO FAVA NOGUEIRA - ME [36349],67.84,2024-11-21 00:00:00,IATD
GILBERTO FAVA NOGUEIRA - ME [36349],245.7,2024-06-11 00:00:00,PAPE
GILBERTO FAVA NOGUEIRA - ME [36349],781,2025-01-22 00:00:00,PSeI
GILBERTO GARCIA DO ESPIRITO SANTO [32937],43.84,2025-02-13 00:00:00,_ASD
GILBERTO GARCIA DO ESPIRITO SANTO [32937],12.6,2023-05-16 00:00:00,ELET
GILBERTO GARCIA DO ESPIRITO SANTO [32937],21.5,2024-07-01 00:00:00,IATD
GILBERTO GARCIA DO ESPIRITO SANTO [32937],8.9,2023-05-16 00:00:00,PSeI
GILBERTO GARCIA DO ESPIRITO SANTO [32937],15.51,2025-02-13 00:00:00,REFL
GILBERTO GASPAR PEREIRA - ME [43684],56.73,2020-08-13 00:00:00,_OUT
GILBERTO GOLTZ [53737],30,2018-12-14 00:00:00,AUTO
GILBERTO GOLTZ [53737],112.5,2018-12-14 00:00:00,IATD
GILBERTO GROMOWSKI [36580],38.43,2013-05-02 00:00:00,IATD
GILBERTO GROMOWSKI [36580],28.2,2013-05-02 00:00:00,PR3M
GILBERTO GUINAR FORTES MIRANDA [36740],90,2016-02-17 00:00:00,IATD
GILBERTO JOAO LENZ [55430],336.6,2019-08-23 00:00:00,IATD
GILBERTO KOENIG [35517],12,2013-01-28 00:00:00,IATD
GILBERTO LEANDRO BAPTISTA MORAIS  [62030],22.52,2022-07-27 00:00:00,ELET
GILBERTO LEANDRO BAPTISTA MORAIS  [62030],120,2023-04-26 00:00:00,IATD
GILBERTO LUIS DA SILVA THUM [36985],15,2014-06-02 00:00:00,IATD
GILBERTO LUIS DA SILVA THUM [36985],22.32,2014-06-02 00:00:00,PSeI
GILBERTO LUIZ DA SILVA GATTI [63697],680,2023-06-12 00:00:00,PSeI
GILBERTO LUIZ FOLLMANN 59182962049 [56726],122.13,2020-02-20 00:00:00,IATD
GILBERTO LUIZ FOLLMANN 59182962049 [56726],48,2020-02-20 00:00:00,PSeI
GILBERTO MATIELLO [44896],43.43,2015-08-14 00:00:00,IATD
GILBERTO MECEDO SOUTO [60183],4.3,2021-07-23 00:00:00,_PVC
GILBERTO MECEDO SOUTO [60183],78.83,2021-07-23 00:00:00,IATD
GILBERTO ROQUE SCHUCK [39449],118.8,2014-01-27 00:00:00,_ASD
GILBERTO SANTOS DO CARMO [57318],18,2024-03-08 00:00:00,_CFM
GILBERTO SANTOS DO CARMO [57318],18.5,2024-02-26 00:00:00,AUTO
GILBERTO SANTOS DO CARMO [57318],38,2025-07-11 00:00:00,IATD
GILBERTO SIBEMBERG [39180],1361.97,2014-08-14 00:00:00,IATD
GILDO KARAN BECKER HAHM [55738],126.53999999999999,2019-12-17 00:00:00,REFL
GILDO TADEU RONSSANI [60026],30.14,2021-06-24 00:00:00,IATD
GILDOMAR PRUNZEL [41921],4.26,2022-06-13 00:00:00,PSeI
GILENE DE JESUS PEREIRA [64639],23,2023-12-01 00:00:00,IATD
GILENO MIRANDA DA ROSA [60489],68.6,2021-09-14 00:00:00,ELET
GILMAR BATISTA DOS SANTOS  [64194],7.58,2023-09-04 00:00:00,_ASD
GILMAR BATISTA DOS SANTOS  [64194],559.1999999999999,2023-09-04 00:00:00,SATW
GILMAR CASSOL EDITORA - EPP [44824],49.5,2015-08-07 00:00:00,_OUT
GILMAR CASSOL EDITORA EPP [31226],50,2019-04-26 00:00:00,_OUT
GILMAR CASSOL EDITORA EPP [31226],99,2017-03-02 00:00:00,PAPE
GILMAR CASSOL EDITORA EPP [31226],95,2014-05-29 00:00:00,PSeI
GILMAR DOMINGUES DOS SANTOS  [58492],33,2020-10-23 00:00:00,IATD
GILMAR DOS SANTOS GONCALVES [45081],129.82,2015-09-04 00:00:00,FTAQ
GILMAR GULARTE [64731],50,2023-12-21 00:00:00,_ASD
GILMAR JOSE BRAUN [56215],179.92000000000002,2021-04-30 00:00:00,PAPE
GILMAR KULIGOSKI DE LIMA [56221],604.5400000000001,2021-05-25 00:00:00,IATD
GILMAR MENDES FREITAS [36238],8,2016-01-21 00:00:00,_ASD
GILMAR MENDES FREITAS [36238],5,2013-04-03 00:00:00,_EPI
GILMAR MENDES FREITAS [36238],66.75,2016-01-21 00:00:00,IATD
GILMAR RODRIGUES MEIRA JUNIOR [65253],35,2024-04-26 00:00:00,IATD
GILMAR SANTANA DE SOUZA [38819],4.93,2013-11-20 00:00:00,_ASD
GILMAR SANTANA DE SOUZA [38819],92.92,2013-11-20 00:00:00,_OUT
GILMAR SILVA DA LUZ [60492],17,2021-09-15 00:00:00,IATD
GILMAR VARGAS DA COSTA [52245],18.5,2020-07-24 00:00:00,IATD
GILMAR WERNER PEREIRA [44199],11,2015-06-02 00:00:00,REFL
GILNEI AVILA [39989],58.4,2014-08-14 00:00:00,IATD
GILNEI AVILA [39989],356,2014-03-20 00:00:00,OUT2
GILNEI FERNANDO ALVES DA SILVA [47476],43.43,2016-07-06 00:00:00,IATD
GILNEI KASPER [60037],31.59,2021-06-25 00:00:00,_ASD
GILNEI KASPER [60037],6,2021-08-18 00:00:00,ELET
GILNEI KASPER [60037],14,2021-08-18 00:00:00,IATD
GILNEI KASPER [60037],332,2021-08-18 00:00:00,SATW
GILNEI VIEIRA MEDEIROS [31354],196.6,2015-08-17 00:00:00,_OUT
GILNEI VIEIRA MEDEIROS [31354],24,2014-07-24 00:00:00,FECH
GILNEI VIEIRA MEDEIROS [31354],307.91,2015-08-17 00:00:00,IATD
GILNEI VIEIRA MEDEIROS [31354],115.65,2014-02-13 00:00:00,PAPE
GILNEI VIEIRA MEDEIROS [31354],276.34000000000003,2015-02-06 00:00:00,PSeI
GILSANE DE LIMA BILHALVA [60666],495.66999999999996,2021-12-06 00:00:00,IATD
GILSON & FRANCISCO COMÉRCIO DE MÓVEIS E MATERIAIS  [55881],115,2024-04-05 00:00:00,_ASD
GILSON & FRANCISCO COMÉRCIO DE MÓVEIS E MATERIAIS  [55881],435,2023-11-01 00:00:00,IATD
GILSON & FRANCISCO COMÉRCIO DE MÓVEIS E MATERIAIS  [55881],228.35999999999999,2024-04-05 00:00:00,PAPE
GILSON & FRANCISCO COMÉRCIO DE MÓVEIS E MATERIAIS  [55881],84.4,2022-11-08 00:00:00,SIKA
GILSON ADRIANO ROSSI [57772],70.89,2021-12-09 00:00:00,IATD
GILSON ALBERTI JUNIOR 02885452064 [48590],2,2021-06-10 00:00:00,_ABR
GILSON ALBERTI JUNIOR 02885452064 [48590],350,2024-12-19 00:00:00,IATD
GILSON ALBERTI JUNIOR 02885452064 [48590],522.24,2024-12-19 00:00:00,PSeI
GILSON ANDERSON CAMARGO DA CRUZ [57902],37.8,2022-09-26 00:00:00,IATD
GILSON DA SILVA  [55851],89.61,2022-10-26 00:00:00,IATD
GILSON DA SILVA  [55851],1244,2023-05-10 00:00:00,SATW
GILSON FABIANO BOPSIN [36762],75,2013-05-24 00:00:00,IATD
GILSON GROHS [52862],208.9,2018-10-22 00:00:00,_OUT
GILSON GROHS [52862],3950.3500000000004,2018-10-22 00:00:00,IATD
GILSON IRAN DIAS [47456],28.78,2020-12-23 00:00:00,AUTO
GILSON IRAN DIAS [47456],113,2020-10-01 00:00:00,IATD
GILSON PEREIRA DE SOUZA [67252],122.31,2025-07-04 00:00:00,IATD
GILSON PEREIRA DE SOUZA [67252],313.05,2025-07-04 00:00:00,SATW
GILSON ROBERTO DE SOUZA [55912],15.3,2019-10-31 00:00:00,_PVC
GILSON ROBERTO FAGUNDES DE SOUZA [63359],56.05,2024-03-06 00:00:00,_ASD
GILSON ROBERTO FAGUNDES DE SOUZA [63359],5.17,2024-03-06 00:00:00,ELET
GILSON TOMAZ MALTA [31095],165.35,2014-09-23 00:00:00,_OUT
GILSON TOMAZ MALTA [31095],37,2014-10-09 00:00:00,IATD
GILSON TOMAZ MALTA [31095],221.01999999999998,2013-08-26 00:00:00,PAPE
GILSON TOMAZ MALTA [31095],117.9,2014-09-23 00:00:00,PSeI
GILVANE BLUMBERG TELLES ME [57903],17401.12,2020-11-12 00:00:00,IATD
GINA DENISE ROEHE MASIERO [58867],618,2021-07-07 00:00:00,IATD
GINJO COMERCIO DE ALIMENTOS LTDA [65536],430.74,2024-10-01 00:00:00,PLXT
GIOVANE CAMPO FARIAS [43313],50,2015-03-02 00:00:00,ELET
GIOVANE IRRIBAREM DE MELLO [39365],72,2014-01-20 00:00:00,FECH
GIOVANE SILVA DE MARAIS [67037],13.5,2025-05-14 00:00:00,IATD
GIOVANI BIANCHESSI [51444],104,2022-02-03 00:00:00,IATD
GIOVANI BIANCHESSI [51444],100,2019-12-02 00:00:00,PEL2
GIOVANI BIANCHESSI [51444],6,2019-10-31 00:00:00,PSeI
GIOVANI CADAVAL [58760],59.72,2020-11-24 00:00:00,_OUT
GIOVANI CADAVAL [58760],38.3,2020-11-24 00:00:00,IATD
GIOVANI CADAVAL [58760],355.06,2020-11-24 00:00:00,PAPE
GIOVANI CADAVAL [58760],15.81,2020-11-24 00:00:00,PSeI
GIOVANI CENTENA THEODORO [37307],5.5,2013-07-08 00:00:00,AUTO
GIOVANI CENTENA THEODORO [37307],20,2013-07-08 00:00:00,REFL
GIOVANI DUTRA  KURTZ  [57697],10.12,2020-07-23 00:00:00,PSeI
GIOVANI FERREIRA FONTELLA [32943],15.2,2014-04-11 00:00:00,_ASD
GIOVANI FERREIRA FONTELLA [32943],66.4,2019-04-11 00:00:00,_PVC
GIOVANI FERREIRA FONTELLA [32943],151,2021-10-25 00:00:00,IATD
GIOVANI FERREIRA FONTELLA [32943],12,2021-01-12 00:00:00,PSeI
GIOVANI LUIS VOGT JURÍCO [26824],6326.8,2020-09-23 00:00:00,IATD
GIOVANI LUIS VOGT JURÍCO [26824],65.88,2016-08-30 00:00:00,PELI
GIOVANI LUIS VOGT JURÍCO [26824],52.6,2015-04-22 00:00:00,PSeI
GIOVANI PEREIRA TEIXEIRA [43720],5,2015-04-13 00:00:00,REFL
GIOVANI RODRIGO ROHR ME [65312],8290.9,2024-10-15 00:00:00,IATD
GIOVANI TELLES DA SILVA [39567],16.68,2014-02-06 00:00:00,
GIOVANI TELLES DA SILVA [39567],45.21,2014-02-06 00:00:00,_OUT
GIOVANI TELLES DA SILVA [39567],4.6,2014-02-06 00:00:00,PSeI
GIOVANNI DA SILVA CANDEIA [55194],72,2019-07-23 00:00:00,PSeI
GIOVANNI GOMES BRINDAROLLI 68819870053 [60446],48.379999999999995,2021-09-02 00:00:00,IATD
GIOVANNI KNEBEL CARDOSO [58157],153.04,2020-09-17 00:00:00,FECH
GIOVANNI KNEBEL CARDOSO [58157],10.4,2020-09-18 00:00:00,IATD
GIOVANNI RAMOS CALETTI [38541],139,2017-11-23 00:00:00,_ASD
GIOVANNI RAMOS CALETTI [38541],34.8,2016-11-30 00:00:00,ELET
GIOVANNI RAMOS CALETTI [38541],79,2017-11-23 00:00:00,IATD
GIOVANNI RAMOS CALETTI [38541],49.64,2015-10-29 00:00:00,PR3M
GIOVANNI WINCKLER BRUFATO [54469],60,2019-04-08 00:00:00,PSeI
GIOVANNY FRAGA DA SILVA - ME [42694],465.37,2025-08-14 00:00:00,_OUT
GIOVANNY FRAGA DA SILVA - ME [42694],1151.05,2025-06-30 00:00:00,IATD
GIOVANNY FRAGA DA SILVA - ME [42694],65.92,2020-11-09 00:00:00,PSeI
GIOVANNY FRAGA DA SILVA - ME [42694],1334.44,2021-06-28 00:00:00,SATW
GIRARDI E LARRI COMERCIO E REDE DE ENSINO LTDA [57349],56.58,2020-06-08 00:00:00,IATD
GIRLENE LIMA TEIXEIRA [59246],72.6,2021-02-09 00:00:00,REFL
GISELA DOS SANTOS DA SILVA AZEVEDO [52533],108,2018-06-25 00:00:00,_OUT
GISELA RUBERT [60508],25.96,2021-09-17 00:00:00,IATD
GISELA RUBERT [60508],175.8,2021-09-17 00:00:00,SATW
GISELE DE LEMES BOS [55632],148.4,2019-11-27 00:00:00,IATD
GISELE FARINA ARAUJO [47775],215,2016-08-10 00:00:00,IATD
GISELE MATURANO [36101],73.2,2017-11-09 00:00:00,_EPI
GISELE OLIVEIRA DE VARGAS [62390],458,2024-06-13 00:00:00,_ASD
GISELE OLIVEIRA DE VARGAS [62390],255,2024-08-05 00:00:00,_OUT
GISELE OLIVEIRA DE VARGAS [62390],37,2024-06-13 00:00:00,AUTO
GISELE OLIVEIRA DE VARGAS [62390],522,2024-08-05 00:00:00,IATD
GISELE OLIVEIRA DE VARGAS [62390],251.7,2024-06-13 00:00:00,PAPE
GISELE OLIVEIRA DE VARGAS [62390],656.8,2024-06-13 00:00:00,PSeI
GITANO PROJ ESPECIAIS SERV DE PROP E PROM DE VENDA [63145],36,2023-02-23 00:00:00,AUTO
GITANO PROJ ESPECIAIS SERV DE PROP E PROM DE VENDA [63145],363.94,2024-06-10 00:00:00,IATD
GIULIA CERIOLI CLOSS [39923],48.69,2014-03-12 00:00:00,_OUT
GIULIANO ANDRE RIBEIRO [48101],111.1,2016-11-08 00:00:00,IATD
GIULIANO JULLIEN MOREIRA [61577],13,2022-04-28 00:00:00,AUTO
GIULIANO JULLIEN MOREIRA [61577],3,2022-04-28 00:00:00,IATD
GIVANILDO CAETANO CARDOSO 75890194020 [60271],44.230000000000004,2021-08-16 00:00:00,IATD
GL ENG E COM DE MAT ELETRICO CIVIL E MECANICO LTDA [61215],1713.84,2022-03-09 00:00:00,ELET
GLADII TECNOLOGIA EM METALURGIA LTDA [31064],441.4,2013-12-10 00:00:00,_OUT
GLADII TECNOLOGIA EM METALURGIA LTDA [31064],308.4,2013-08-14 00:00:00,PAPE
GLADII TECNOLOGIA EM METALURGIA LTDA [31064],220,2013-08-14 00:00:00,PSeI
GLADIMIR OLIVEIRA DA SILVA [38914],13.04,2021-01-22 00:00:00,_PVC
GLADIMIR OLIVEIRA DA SILVA [38914],45,2013-11-28 00:00:00,IATD
GLADIS BEATRIZ MARIA PAIXÃO [55673],26.67,2019-09-27 00:00:00,IATD
GLADIS LOENY GRIVICICH [39419],34,2014-01-23 00:00:00,IATD
GLADIS LOENY GRIVICICH [39419],17.28,2014-01-23 00:00:00,PSeI
GLADIS MARIA PIPPI [53900],45,2019-01-23 00:00:00,IATD
GLASHAUS COMERCIO DE VIDROS E ALUMINIO LTDA EPP [45858],18.22,2016-06-20 00:00:00,ELET
GLASHAUS COMERCIO DE VIDROS E ALUMINIO LTDA EPP [45858],158.34,2022-03-23 00:00:00,IATD
GLASSMAX COMP PARA VIDROS E ESQUADRIAS LTDA [66119],122.2,2025-07-23 00:00:00,_ASD
GLASSMAX COMP PARA VIDROS E ESQUADRIAS LTDA [66119],19979.64,2025-08-21 00:00:00,IATD
GLASSMAX COMP PARA VIDROS E ESQUADRIAS LTDA [66119],2490.6,2025-07-23 00:00:00,SIKA
GLAUBER CASAGRANDE CLOSSI [37447],75,2013-07-18 00:00:00,IATD
GLAUCIA DILLMANN GOERL [45875],43.47,2015-12-04 00:00:00,IATD
GLEIDSON CESAR JACINTO ARAGÃO [52279],43.43,2018-05-08 00:00:00,IATD
GLENIO BRIAO PEREIRA JUNIOR [46382],54.27,2016-02-19 00:00:00,PAPE
GLENIO COELHO DOS SANTOS [39578],9.6,2014-09-17 00:00:00,ELET
GLENIO COELHO DOS SANTOS [39578],15.4,2014-02-06 00:00:00,IATD
GLENIO DOS SANTOS CARVALHO [49959],49.5,2024-11-27 00:00:00,IATD
GLENIO DOS SANTOS CARVALHO [49959],44.68,2025-07-16 00:00:00,PSeI
"GLOBAL ELETRONICS - IND, COM IMP E EXP LTDA-FILIAL [67439]",1110.75,2025-08-27 00:00:00,IATD
"GLOBAL ELETRONICS - IND, COM IMP E EXP LTDA-FILIAL [67439]",81,2025-08-27 00:00:00,PSeI
GLOBAL ELETRONICS IND COM IMPORT E EXPORT LTDA [33677],2.75,2019-10-17 00:00:00,ELET
GLOBAL ELETRONICS IND COM IMPORT E EXPORT LTDA [33677],9391.16,2021-11-24 00:00:00,FECH
GLOBAL ELETRONICS IND COM IMPORT E EXPORT LTDA [33677],19546.05,2025-09-08 00:00:00,IATD
GLOBAL ELETRONICS IND COM IMPORT E EXPORT LTDA [33677],427.7,2025-08-27 00:00:00,PSeI
GLOBAL POWER IMP. EXP. IND. COM. E SERVIÇOS LTDA. [27966],307,2016-04-13 00:00:00,_OUT
GLOBAL POWER IMP. EXP. IND. COM. E SERVIÇOS LTDA. [27966],164.92000000000002,2016-04-13 00:00:00,FTAQ
GLOBAL POWER IMP. EXP. IND. COM. E SERVIÇOS LTDA. [27966],297.7,2016-04-13 00:00:00,IATD
GLOBAL POWER IMP. EXP. IND. COM. E SERVIÇOS LTDA. [27966],56.45,2016-04-13 00:00:00,PAPE
GLOBAL POWER IMP. EXP. IND. COM. E SERVIÇOS LTDA. [27966],1515.24,2015-01-06 00:00:00,PSeI
GLOBAL TECNOLOGIA INDUSTRIAL LTDA [53994],212.8,2019-04-11 00:00:00,PSeI
GLOBAL VILLAGE TELECOM  S.A [29675],13195.66,2016-03-04 00:00:00,IATD
GLOBAL VILLAGE TELECOM  S.A [29675],1060.48,2016-03-04 00:00:00,PSeI
GLOBALBAT IMPORTACAO E EXPORTAÇÃO LTDA [30762],5483.0199999999995,2025-08-20 00:00:00,IATD
GLOBALBAT IMPORTACAO E EXPORTAÇÃO LTDA [30762],318.14,2024-08-09 00:00:00,PAPE
GLOBALBAT IMPORTACAO E EXPORTAÇÃO LTDA [30762],1144.2,2024-07-17 00:00:00,PLXT
GLOBALBAT IMPORTACAO E EXPORTAÇÃO LTDA [30762],2214.77,2025-08-04 00:00:00,PSeI
GLOBALBAT IMPORTACAO E EXPORTAÇÃO LTDA [30762],1825.85,2019-11-26 00:00:00,TAPT
GLOBALCOMM COMUNICACAO E MARKETING LTDA [43133],34,2019-07-12 00:00:00,FECH
GLOBALMED SUPORTE DE MATERIAL TERAPEUTICO LTDA [35141],105.78,2013-04-18 00:00:00,AUTO
GLOBALMED SUPORTE DE MATERIAL TERAPEUTICO LTDA [35141],82.5,2014-06-16 00:00:00,FECH
GLOBALMED SUPORTE DE MATERIAL TERAPEUTICO LTDA [35141],11.85,2013-04-18 00:00:00,IATD
GLOBALTEC IMPORTADORA LTDA [36569],4411.66,2014-04-30 00:00:00,ELET
GLOBO INOX EQUIPAMENTOS INDUSTRIAIS LTDA [26488],173.55,2021-01-18 00:00:00,_ASD
GLOBO INOX EQUIPAMENTOS INDUSTRIAIS LTDA [26488],2837,2024-08-21 00:00:00,_OUT
GLOBO INOX EQUIPAMENTOS INDUSTRIAIS LTDA [26488],2728.64,2024-08-21 00:00:00,FTAQ
GLOBO INOX EQUIPAMENTOS INDUSTRIAIS LTDA [26488],3826.18,2024-08-21 00:00:00,IATD
GLOBO INOX EQUIPAMENTOS INDUSTRIAIS LTDA [26488],2637.7200000000003,2024-09-18 00:00:00,PSeI
GLOBO INOX EQUIPAMENTOS INDUSTRIAIS LTDA [26488],441,2016-09-16 00:00:00,REFL
GLOBO LAT COM E IND DE MAQUINAS LTDA - EPP [48945],756,2017-10-05 00:00:00,_OUT
GLOBO LAT COM E IND DE MAQUINAS LTDA - EPP [48945],90.75,2021-02-18 00:00:00,IATD
GLOBO LAT COM E IND DE MAQUINAS LTDA - EPP [48945],265,2017-02-13 00:00:00,PSeI
GLOBO LAT COM E IND DE MAQUINAS LTDA - EPP [48945],288.2,2021-02-18 00:00:00,REFL
GLOBUS SISTEMAS ELETRONICOS LTDA [42721],2371.64,2025-09-10 00:00:00,_PVC
GLOBUS SISTEMAS ELETRONICOS LTDA [42721],968.2,2025-04-15 00:00:00,ELET
GLOBUS SISTEMAS ELETRONICOS LTDA [42721],3160.7299999999996,2025-09-10 00:00:00,IATD
GLOBUS SISTEMAS ELETRONICOS LTDA [42721],276,2016-05-06 00:00:00,SATW
GMT - INDUSTRIA E COMERCIO LTDA - EPP [41003],1565.92,2018-08-03 00:00:00,ELET
GMT - INDUSTRIA E COMERCIO LTDA - EPP [41003],1055,2018-11-06 00:00:00,IATD
